ts,symbol,strategy,regime,signal,intent,size_usd,price,ml_p_up,ml_vote,veto,reasons,planned_stop,planned_tp,run_id
1760718781,ETH/USDT,ema_trend,trend,hold,hold,0.0,3804.06,0.5322638811178645,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718748,SOL/USDT,ema_trend,trend,hold,hold,0.0,183.07,0.9999874040402317,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718740,BTC/USDT,ema_trend,trend,hold,hold,0.0,106650.0,1.774414795187178e-140,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718734,ETH/USDT,ema_trend,trend,hold,hold,0.0,3808.41,0.49515665269143855,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718699,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,183.66,0.9999872405588689,boost,1,breaker:panic,,,RUN_20251017_1615
1760718692,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106795.49,5.046309265557624e-142,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718686,ETH/USDT,ema_trend,trend,hold,hold,0.0,3817.69,0.43932959330487936,veto,1,"ml_veto,breaker:panic",,,RUN_20251017_1615
1760718652,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,183.82,0.9999873525905585,boost,1,breaker:panic,,,RUN_20251017_1615
1760718646,BTC/USDT,ema_trend,trend,hold,hold,0.0,106890.69,4.484762881662599e-143,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718639,ETH/USDT,ema_trend,trend,hold,hold,0.0,3818.56,0.43465730717103584,veto,1,"ml_veto,breaker:panic",,,RUN_20251017_1615
1760718605,SOL/USDT,ema_trend,trend,hold,hold,0.0,183.55,0.9999873581102322,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718598,BTC/USDT,blocked,panic,hold,hold,0.0,106792.6,9.878018775750323e-142,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718592,ETH/USDT,blocked,panic,hold,hold,0.0,3813.12,0.47346009184456916,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718562,SOL/USDT,ema_trend,trend,hold,hold,0.0,183.45,0.9999870578397011,neutral,1,breaker:panic,,,RUN_20251017_1615
1760718556,BTC/USDT,blocked,panic,hold,hold,0.0,106716.04,8.026732817001784e-141,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718549,ETH/USDT,blocked,panic,hold,hold,0.0,3810.8,0.4880250776458926,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718521,SOL/USDT,blocked,panic,hold,hold,0.0,183.39,0.9999871539311889,boost,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718513,BTC/USDT,blocked,panic,hold,hold,0.0,106743.67,7.623533931538521e-141,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718505,ETH/USDT,blocked,panic,hold,hold,0.0,3811.92,0.4930039830397371,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718472,SOL/USDT,blocked,panic,hold,hold,0.0,183.6,0.9999870698019838,boost,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718465,BTC/USDT,blocked,panic,hold,hold,0.0,106801.49,2.523400203979516e-141,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718457,ETH/USDT,blocked,panic,hold,hold,0.0,3815.3,0.4775942792685069,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718423,SOL/USDT,blocked,panic,hold,hold,0.0,183.47,0.9999870954615475,boost,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718416,BTC/USDT,blocked,panic,hold,hold,0.0,106705.06,8.71889905489695e-140,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718410,ETH/USDT,blocked,panic,hold,hold,0.0,3806.66,0.5440167551306837,neutral,1,"regime:panic,breaker:panic",,,RUN_20251017_1615
1760718377,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.74,0.9999874309452185,boost,0,ok,182.6877532315401,185.8444935369198,RUN_20251017_1615
1760718368,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107006.01,2.3846799757759944e-143,neutral,0,ok,,,RUN_20251017_1615
1760718360,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3823.15,0.4481543770761596,neutral,0,ok,,,RUN_20251017_1615
1760718328,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,184.02,0.9999874398925679,neutral,0,ok,182.9451626632695,186.169674673461,RUN_20251017_1615
1760718321,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106988.01,3.1920682490070086e-143,neutral,0,ok,,,RUN_20251017_1615
1760718314,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3826.13,0.4328961726723656,neutral,0,ok,,,RUN_20251017_1615
1760718279,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,184.53,0.9999878521494195,neutral,0,ok,183.49555972033383,186.59888055933234,RUN_20251017_1615
1760718273,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107170.99,1.5952252667909906e-145,neutral,0,ok,,,RUN_20251017_1615
1760718267,ETH/USDT,ema_trend,trend,hold,hold,0.0,3836.8,0.37049406378104954,veto,1,ml_veto,,,RUN_20251017_1615
1760718238,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,184.67,0.999987460011617,neutral,0,ok,183.60214144992102,186.80571710015795,RUN_20251017_1615
1760718231,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107183.8,6.12436351958278e-146,neutral,0,ok,,,RUN_20251017_1615
1760718225,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3836.1,0.36250007462419837,neutral,0,ok,,,RUN_20251017_1615
1760718189,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,184.41,0.9999875170442062,neutral,0,ok,183.38357002134958,186.46285995730082,RUN_20251017_1615
1760718181,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107063.53,1.633547211393579e-144,neutral,0,ok,,,RUN_20251017_1615
1760718173,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3827.64,0.40642086373748837,neutral,0,ok,,,RUN_20251017_1615
1760718141,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,184.12,0.9999875306374151,neutral,0,ok,183.08922933978576,186.18154132042847,RUN_20251017_1615
1760718135,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107038.0,2.9638083087378946e-144,neutral,0,ok,,,RUN_20251017_1615
1760718129,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3830.76,0.38907546474483584,neutral,0,ok,,,RUN_20251017_1615
1760718097,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.89,0.9999874040109739,boost,0,ok,182.84125786006175,185.98748427987644,RUN_20251017_1615
1760718090,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107016.37,5.688490806344515e-144,neutral,0,ok,,,RUN_20251017_1615
1760718083,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3829.76,0.3938751847314313,neutral,0,ok,,,RUN_20251017_1615
1760718051,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.8,0.9999872807658762,boost,0,ok,182.71827771907763,185.96344456184474,RUN_20251017_1615
1760718045,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106992.53,1.1969162925520398e-143,neutral,0,ok,,,RUN_20251017_1615
1760718039,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3830.45,0.3836434714011918,neutral,0,ok,,,RUN_20251017_1615
1760718007,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.7,0.9999872459034377,boost,0,ok,182.65684914764904,185.78630170470186,RUN_20251017_1615
1760718001,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106965.76,2.481834529200861e-143,neutral,0,ok,,,RUN_20251017_1615
1760717995,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3827.46,0.4031346039948613,neutral,0,ok,,,RUN_20251017_1615
1760717966,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.26,0.9999872674911033,boost,0,ok,182.18298022750398,185.41403954499202,RUN_20251017_1615
1760717960,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106901.99,1.7707998778632812e-142,neutral,0,ok,,,RUN_20251017_1615
1760717954,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3823.3,0.4267720212407407,neutral,0,ok,,,RUN_20251017_1615
1760717925,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.36,0.9999869768372016,boost,0,ok,182.24617670562802,185.58764658874404,RUN_20251017_1615
1760717919,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,106907.24,1.904910619260861e-142,neutral,0,ok,,,RUN_20251017_1615
1760717914,ETH/USDT,ema_trend,trend,hold,hold,0.0,3829.62,0.3819482895223904,veto,1,ml_veto,,,RUN_20251017_1615
1760717884,SOL/USDT,ema_trend,trend,buy,buy,2248.0583333333334,183.96,0.9999872529806207,neutral,0,ok,182.93903384848514,186.00193230302975,RUN_20251017_1615
1760717878,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107120.01,4.303284233535633e-145,neutral,0,ok,,,RUN_20251017_1615
1760717872,ETH/USDT,ema_trend,trend,hold,hold,0.0,3833.89,0.34449547737189756,veto,1,ml_veto,,,RUN_20251017_1615
1760717844,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.54,0.9999865780852434,boost,0,ok,182.48775075368002,185.6444984926399,RUN_20251017_1615
1760717839,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107040.01,3.834486857557557e-144,neutral,0,ok,,,RUN_20251017_1615
1760717834,ETH/USDT,ema_trend,trend,hold,hold,0.0,3830.17,0.36508017164357265,veto,1,ml_veto,,,RUN_20251017_1615
1760717803,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.78,0.999987007006796,boost,0,ok,182.68065473656426,185.9786905268715,RUN_20251017_1615
1760717798,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107110.35,4.731183388997699e-145,neutral,0,ok,,,RUN_20251017_1615
1760717793,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3833.34,0.35075838525631714,neutral,0,ok,,,RUN_20251017_1615
1760717763,SOL/USDT,rsi_mean_revert,chop,buy,buy,2248.0583333333334,183.57,0.9999869899712992,boost,0,ok,182.5135118794214,185.6829762411572,RUN_20251017_1615
1760717757,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,107047.23,2.4171979368621585e-144,neutral,0,ok,,,RUN_20251017_1615
1760717752,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3829.04,0.372349039954733,neutral,0,ok,,,RUN_20251017_1615
1760699003,SOL/USDT,ema_trend,trend,buy,buy,2377.525,178.75,0.9999887907659777,neutral,0,ok,177.66248720633612,180.92502558732772,RUN_20251017_1059
1760698996,BTC/USDT,ema_trend,trend,hold,hold,0.0,104989.99,3.794654149813266e-144,veto,1,ml_veto,,,RUN_20251017_1059
1760698990,ETH/USDT,ema_trend,trend,hold,hold,0.0,3736.33,0.44307352161646835,veto,1,ml_veto,,,RUN_20251017_1059
1760698962,SOL/USDT,ema_trend,trend,buy,buy,2377.525,178.41,0.9999891647544839,neutral,0,ok,177.36971146543144,180.49057706913715,RUN_20251017_1059
1760698955,BTC/USDT,ema_trend,trend,hold,hold,0.0,104968.7,3.028124940946828e-144,veto,1,ml_veto,,,RUN_20251017_1059
1760698948,ETH/USDT,ema_trend,trend,hold,hold,0.0,3733.57,0.4526603506031972,veto,1,ml_veto,,,RUN_20251017_1059
1760698918,SOL/USDT,ema_trend,trend,buy,buy,2377.525,177.6,0.9999893630719476,neutral,0,ok,176.61199702577628,179.57600594844743,RUN_20251017_1059
1760698912,BTC/USDT,ema_trend,trend,hold,hold,0.0,104805.01,1.706473763267921e-142,veto,1,ml_veto,,,RUN_20251017_1059
1760698906,ETH/USDT,ema_trend,trend,hold,hold,0.0,3728.08,0.4804716255863108,veto,1,ml_veto,,,RUN_20251017_1059
1760698875,SOL/USDT,ema_trend,trend,buy,buy,2377.525,177.72,0.9999894435653591,neutral,0,ok,176.75342559720485,179.6531488055903,RUN_20251017_1059
1760698869,BTC/USDT,ema_trend,trend,hold,hold,0.0,104933.81,5.096817545679448e-144,veto,1,ml_veto,,,RUN_20251017_1059
1760698863,ETH/USDT,ema_trend,trend,hold,hold,0.0,3731.74,0.4601672941330036,veto,1,ml_veto,,,RUN_20251017_1059
1760698835,SOL/USDT,ema_trend,trend,buy,buy,2377.525,177.35,0.9999896444025689,neutral,0,ok,176.41280992867453,179.2243801426509,RUN_20251017_1059
1760698829,BTC/USDT,ema_trend,trend,hold,hold,0.0,104787.06,1.1941383245294642e-142,veto,1,ml_veto,,,RUN_20251017_1059
1760698823,ETH/USDT,ema_trend,trend,hold,hold,0.0,3727.08,0.48135606217335236,veto,1,ml_veto,,,RUN_20251017_1059
1760698111,ETH/USDT,ema_trend,trend,sell,sell,2249.6833333333334,3707.67,0.5079224710872655,neutral,0,ok,3723.0859666741935,3676.838066651613,
1760560627,ETH/USDT,blocked,panic,hold,hold,0.0,3951.36,0.41621561427940934,neutral,1,"regime:panic,breaker:panic",,,
1760560600,SOL/USDT,blocked,panic,hold,hold,0.0,193.11,0.9999864933204877,boost,1,"regime:panic,breaker:panic",,,
1760560595,BTC/USDT,blocked,panic,hold,hold,0.0,110816.24,3.935672255664891e-146,neutral,1,"regime:panic,breaker:panic",,,
1760560590,ETH/USDT,blocked,panic,hold,hold,0.0,3951.71,0.41756685040432934,neutral,1,"regime:panic,breaker:panic",,,
1760560562,SOL/USDT,blocked,panic,hold,hold,0.0,192.86,0.9999864944669974,boost,1,"regime:panic,breaker:panic",,,
1760560556,BTC/USDT,blocked,panic,hold,hold,0.0,110694.04,3.107048308039637e-144,neutral,1,"regime:panic,breaker:panic",,,
1760560550,ETH/USDT,blocked,panic,hold,hold,0.0,3946.03,0.46492382761828926,neutral,1,"regime:panic,breaker:panic",,,
1760560521,SOL/USDT,blocked,panic,hold,hold,0.0,192.71,0.9999867453195693,boost,1,"regime:panic,breaker:panic",,,
1760560516,BTC/USDT,blocked,panic,hold,hold,0.0,110594.19,4.792530145357269e-143,neutral,1,"regime:panic,breaker:panic",,,
1760560510,ETH/USDT,blocked,panic,hold,hold,0.0,3944.79,0.47291949790754817,neutral,1,"regime:panic,breaker:panic",,,
1760560482,SOL/USDT,blocked,panic,hold,hold,0.0,192.46,0.9999867904150658,boost,1,"regime:panic,breaker:panic",,,
1760560477,BTC/USDT,blocked,panic,hold,hold,0.0,110638.25,7.60887325589968e-143,neutral,1,"regime:panic,breaker:panic",,,
1760560472,ETH/USDT,blocked,panic,hold,hold,0.0,3944.36,0.4910777550350353,neutral,1,"regime:panic,breaker:panic",,,
1760560445,SOL/USDT,blocked,panic,hold,hold,0.0,192.82,0.9999867410272893,boost,1,"regime:panic,breaker:panic",,,
1760560440,BTC/USDT,blocked,panic,hold,hold,0.0,110810.61,6.752105771810306e-145,neutral,1,"regime:panic,breaker:panic",,,
1760560434,ETH/USDT,blocked,panic,hold,hold,0.0,3947.47,0.48858303346856485,neutral,1,"regime:panic,breaker:panic",,,
1760560408,SOL/USDT,blocked,panic,hold,hold,0.0,192.9,0.9999869858256747,boost,1,"regime:panic,breaker:panic",,,
1760560400,BTC/USDT,blocked,panic,hold,hold,0.0,110850.68,6.88233040796994e-145,neutral,1,"regime:panic,breaker:panic",,,
1760560395,ETH/USDT,blocked,panic,hold,hold,0.0,3948.67,0.48087714279384935,neutral,1,"regime:panic,breaker:panic",,,
1760560368,SOL/USDT,blocked,panic,hold,hold,0.0,193.33,0.9999870072494671,boost,1,"regime:panic,breaker:panic",,,
1760560362,BTC/USDT,blocked,panic,hold,hold,0.0,111011.97,1.7761769450373447e-146,neutral,1,"regime:panic,breaker:panic",,,
1760560357,ETH/USDT,blocked,panic,hold,hold,0.0,3953.21,0.4651212323963988,neutral,1,"regime:panic,breaker:panic",,,
1760560330,SOL/USDT,blocked,panic,hold,hold,0.0,193.39,0.9999870086584067,boost,1,"regime:panic,breaker:panic",,,
1760560325,BTC/USDT,blocked,panic,hold,hold,0.0,110917.77,2.3311099449494124e-145,neutral,1,"regime:panic,breaker:panic",,,
1760560319,ETH/USDT,blocked,panic,hold,hold,0.0,3950.58,0.5043884650481513,neutral,1,"regime:panic,breaker:panic",,,
1760560292,SOL/USDT,blocked,panic,hold,hold,0.0,193.41,0.9999871864127979,boost,1,"regime:panic,breaker:panic",,,
1760560287,BTC/USDT,blocked,panic,hold,hold,0.0,110857.14,3.6114894361588356e-144,neutral,1,"regime:panic,breaker:panic",,,
1760560281,ETH/USDT,blocked,panic,hold,hold,0.0,3945.77,0.5346922894009796,neutral,1,"regime:panic,breaker:panic",,,
1760560253,SOL/USDT,blocked,panic,hold,hold,0.0,193.12,0.9999877993654983,boost,1,"regime:panic,breaker:panic",,,
1760560247,BTC/USDT,blocked,panic,hold,hold,0.0,110882.49,8.731632173053736e-144,neutral,1,"regime:panic,breaker:panic",,,
1760560242,ETH/USDT,blocked,panic,hold,hold,0.0,3951.43,0.5339973032885655,neutral,1,"regime:panic,breaker:panic",,,
1760560212,SOL/USDT,blocked,panic,hold,hold,0.0,193.98,0.9999884230306778,boost,1,"regime:panic,breaker:panic",,,
1760560206,BTC/USDT,ema_trend,trend,hold,hold,0.0,110993.51,4.20689545217756e-145,neutral,1,breaker:panic,,,
1760560200,ETH/USDT,blocked,panic,hold,hold,0.0,3960.75,0.4894343046736227,neutral,1,"regime:panic,breaker:panic",,,
1760560170,SOL/USDT,blocked,panic,hold,hold,0.0,194.61,0.9999887308116423,boost,1,"regime:panic,breaker:panic",,,
1760560163,BTC/USDT,ema_trend,trend,hold,hold,0.0,111188.42,5.355991369241553e-147,neutral,1,breaker:panic,,,
1760560157,ETH/USDT,ema_trend,trend,hold,hold,0.0,3972.25,0.4264474697893358,neutral,1,breaker:panic,,,
1760560127,SOL/USDT,blocked,panic,hold,hold,0.0,195.18,0.9999890714669045,boost,1,"regime:panic,breaker:panic",,,
1760560121,BTC/USDT,ema_trend,trend,hold,hold,0.0,111307.15,3.435160571520934e-148,veto,1,"ml_veto,breaker:panic",,,
1760560114,ETH/USDT,ema_trend,trend,hold,hold,0.0,3977.05,0.4056349260709625,neutral,1,breaker:panic,,,
1760560083,SOL/USDT,ema_trend,trend,hold,hold,0.0,195.45,0.999989201965452,neutral,1,breaker:panic,,,
1760560077,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111302.01,5.9921315895548675e-148,neutral,1,breaker:panic,,,
1760560071,ETH/USDT,ema_trend,trend,hold,hold,0.0,3977.83,0.4085828350935455,neutral,1,breaker:panic,,,
1760560041,SOL/USDT,blocked,panic,hold,hold,0.0,195.29,0.9999892052879084,boost,1,"regime:panic,breaker:panic",,,
1760560034,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111388.75,5.673893624435183e-149,neutral,1,breaker:daily_loss,,,
1760560028,ETH/USDT,ema_trend,trend,hold,hold,0.0,3980.96,0.3911782607453559,neutral,1,breaker:daily_loss,,,
1760560000,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,195.63,0.9999895302201465,boost,1,breaker:daily_loss,,,
1760559994,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111395.58,5.891881683606832e-149,neutral,1,breaker:daily_loss,,,
1760559988,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3985.41,0.3721839613119546,neutral,1,breaker:daily_loss,,,
1760559958,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.04,0.9999897160837414,neutral,1,breaker:daily_loss,,,
1760559952,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111482.77,5.346421635713362e-150,neutral,1,breaker:daily_loss,,,
1760559946,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3985.98,0.36752922240979036,neutral,1,breaker:daily_loss,,,
1760559919,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.09,0.9999897545560011,neutral,1,breaker:daily_loss,,,
1760559913,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111492.0,4.168127620623728e-150,neutral,1,breaker:daily_loss,,,
1760559908,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3987.49,0.3596916060789331,neutral,1,breaker:daily_loss,,,
1760559880,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.07,0.9999897172265793,neutral,1,breaker:daily_loss,,,
1760559874,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111470.79,6.773705898360685e-150,neutral,1,breaker:daily_loss,,,
1760559869,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3987.14,0.3612535939648059,neutral,1,breaker:daily_loss,,,
1760559841,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.06,0.9999897103450733,neutral,1,breaker:daily_loss,,,
1760559835,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111457.41,9.91190299794776e-150,neutral,1,breaker:daily_loss,,,
1760559830,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3985.51,0.36877501798472867,neutral,1,breaker:daily_loss,,,
1760559801,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.33,0.999989817459113,neutral,1,breaker:daily_loss,,,
1760559796,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111520.15,1.837366298841051e-150,neutral,1,breaker:daily_loss,,,
1760559790,ETH/USDT,ema_trend,trend,hold,hold,0.0,3992.51,0.3374279876334253,veto,1,"ml_veto,breaker:daily_loss",,,
1760559763,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.38,0.9999901531566091,neutral,1,breaker:daily_loss,,,
1760559757,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111541.8,8.144696437635847e-151,neutral,1,breaker:daily_loss,,,
1760559751,ETH/USDT,ema_trend,trend,hold,hold,0.0,3993.65,0.3325425110576121,veto,1,"ml_veto,breaker:daily_loss",,,
1760559723,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.4,0.9999901508631088,neutral,1,breaker:daily_loss,,,
1760559718,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111541.8,6.237402587390604e-151,neutral,1,breaker:daily_loss,,,
1760559712,ETH/USDT,ema_trend,trend,hold,hold,0.0,3993.66,0.3255132031851551,veto,1,"ml_veto,breaker:daily_loss",,,
1760559684,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.21,0.9999900396463567,neutral,1,breaker:daily_loss,,,
1760559678,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111542.93,6.051789387074566e-151,neutral,1,breaker:daily_loss,,,
1760559672,ETH/USDT,ema_trend,trend,hold,hold,0.0,3993.84,0.3247016276026633,veto,1,"ml_veto,breaker:daily_loss",,,
1760559645,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.33,0.9999899841351457,neutral,1,breaker:daily_loss,,,
1760559639,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111536.0,5.1921699168393446e-151,neutral,1,breaker:daily_loss,,,
1760559634,ETH/USDT,ema_trend,trend,hold,hold,0.0,3994.52,0.3169945360469081,veto,1,"ml_veto,breaker:daily_loss",,,
1760559606,SOL/USDT,ema_trend,trend,hold,hold,0.0,196.01,0.9999900497854323,neutral,1,breaker:daily_loss,,,
1760559600,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111509.53,8.116454999760645e-151,neutral,1,breaker:daily_loss,,,
1760559594,ETH/USDT,ema_trend,trend,hold,hold,0.0,3992.01,0.3252451398517712,veto,1,"ml_veto,breaker:daily_loss",,,
1760559565,SOL/USDT,ema_trend,trend,hold,hold,0.0,195.87,0.9999897262374456,neutral,1,breaker:daily_loss,,,
1760559559,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111521.99,5.795752338438158e-151,neutral,1,breaker:daily_loss,,,
1760559553,ETH/USDT,ema_trend,trend,hold,hold,0.0,3991.92,0.32565554274413194,veto,1,"ml_veto,breaker:daily_loss",,,
1760559525,SOL/USDT,ema_trend,trend,hold,hold,0.0,195.95,0.9999893816381814,neutral,1,breaker:daily_loss,,,
1760559519,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111513.95,5.05595844649849e-151,neutral,1,breaker:daily_loss,,,
1760559513,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3991.05,0.3160154377878272,neutral,1,breaker:daily_loss,,,
1760559482,SOL/USDT,ema_trend,trend,hold,hold,0.0,195.67,0.9999893865489402,neutral,1,breaker:daily_loss,,,
1760559476,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111459.82,1.8599136192778416e-150,neutral,1,breaker:daily_loss,,,
1760559469,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3986.81,0.33540717857890223,neutral,1,breaker:daily_loss,,,
1760559438,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,195.42,0.9999892023816923,boost,1,breaker:daily_loss,,,
1760559432,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111450.44,2.3977060479984185e-150,neutral,1,breaker:daily_loss,,,
1760559426,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3981.62,0.3623036960808348,veto,1,"ml_veto,breaker:daily_loss",,,
1760559396,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,195.15,0.999989199136973,boost,1,breaker:daily_loss,,,
1760559391,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111429.8,3.6720079752444266e-150,neutral,1,breaker:daily_loss,,,
1760559385,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3981.51,0.3682902100968856,neutral,1,breaker:daily_loss,,,
1760559357,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,195.37,0.9999893966655251,boost,1,breaker:daily_loss,,,
1760559351,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111430.44,3.0175691522719195e-150,neutral,1,breaker:daily_loss,,,
1760559344,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3983.55,0.35827645624550863,neutral,1,breaker:daily_loss,,,
1760559317,SOL/USDT,rsi_mean_revert,chop,hold,hold,0.0,195.28,0.9999893664585552,boost,1,breaker:daily_loss,,,
1760559311,BTC/USDT,rsi_mean_revert,chop,hold,hold,0.0,111414.18,4.6833597875780627e-150,neutral,1,breaker:daily_loss,,,
1760559306,ETH/USDT,rsi_mean_revert,chop,hold,hold,0.0,3984.83,0.35157035901975897,neutral,1,breaker:daily_loss,,,
